,bbl,bbt,bbr,bbb,img,bbid,iou,mid,hlabel
25534,663.0,174.48,685.44,195.0,1842.0,4.0,0.43577664919277975,5.0,Car
25537,443.0,184.17,503.63,237.0,584.0,0.0,0.7907747196926769,2.0,Car
25539,992.1,160.77,1060.0,327.0,2393.0,0.0,0.8004356116224473,5.0,Person_sitting
25543,524.0,176.65,539.0,234.0,2393.0,4.0,0.6792452115087844,2.0,Pedestrian
25546,736.0,119.0,900.0,275.0,2393.0,7.0,0.632026389848858,1.0,Van
25549,23.0,204.29,431.17,374.0,3099.0,0.0,0.8471249116285621,3.0,Car
25550,523.25,179.42,598.15,231.0,3099.0,1.0,0.8251254184262836,2.0,Car
25551,892.06,163.7,906.0,204.0,3099.0,2.0,0.6011992050389374,1.0,Pedestrian
25554,571.62,173.54,611.0,214.0,2387.0,0.0,0.7192899279849984,3.0,Car
25556,34.0,86.71,395.07,369.0,2387.0,2.0,0.8458395192913578,9.0,Van
25557,415.0,168.56,474.0,229.96,2387.0,3.0,0.6816997141550637,2.0,Car
25559,489.0,178.01,524.08,209.0,2387.0,5.0,0.7140159048337154,5.0,Car
25560,519.0,160.0,547.66,199.0,2387.0,6.0,0.5800918481354477,6.0,Van
25561,293.0,192.18,479.0,323.0,1856.0,0.0,0.8166056478531262,4.0,Car
25562,756.86,12.0,1225.85,357.0,1856.0,1.0,0.8825183997596604,6.0,Van
25563,663.0,169.64,712.0,219.87,1856.0,2.0,0.6149807058164605,2.0,Car
25564,448.0,178.7,528.0,237.0,1856.0,3.0,0.7866372725639628,5.0,Car
25565,707.0,173.0,799.0,272.0,1856.0,4.0,0.4291386379015246,3.0,Car
25566,630.36,171.44,656.0,194.0,1856.0,5.0,0.5123706624555378,1.0,Car
25569,14.0,176.07,280.25,328.5,590.0,1.0,0.7857441634260078,6.0,Car
25571,154.0,191.0,356.19,265.48,590.0,3.0,0.5867582693243976,2.0,Car
25572,263.0,183.45,380.0,258.0,590.0,4.0,0.5670436556036482,7.0,Car
25573,318.0,179.84,418.0,243.0,590.0,5.0,0.47486729504130587,10.0,Car
25575,392.0,168.0,484.0,224.0,590.0,7.0,0.605984857953362,5.0,Car
25576,551.31,178.47,563.62,208.46,590.0,8.0,0.5543196696696726,12.0,Cyclist
25577,761.0,192.17,976.41,326.0,590.0,9.0,0.781822940631814,9.0,Car
25578,874.0,173.31,1064.0,266.0,590.0,10.0,0.7298216503547975,1.0,Car
25580,737.0,179.73,857.0,229.89,590.0,12.0,0.693012373918308,15.0,Car
25582,710.1,174.76,794.0,220.71,590.0,14.0,0.6519909145542423,11.0,Car
25585,635.81,180.54,669.72,200.0,590.0,17.0,0.49999170328272063,8.0,Car
25586,623.0,168.85,630.21,185.74,590.0,18.0,0.20680676152032945,3.0,Car
25588,19.0,182.48,327.65,338.0,6687.0,0.0,0.7550557454174261,2.0,Car
25589,233.0,160.0,402.0,274.0,6687.0,1.0,0.783500132999005,3.0,Car
25590,382.36,178.09,467.0,232.0,6687.0,2.0,0.7714782953431695,1.0,Car
25593,494.81,157.45,532.0,279.0,3927.0,0.0,0.7062712280427103,1.0,Pedestrian
25594,313.0,168.65,345.0,264.9,4090.0,0.0,0.8153594663101678,8.0,Pedestrian
25595,0.0,191.0,173.0,296.0,4090.0,1.0,0.8644718694357657,3.0,Car
25596,456.0,165.41,560.0,225.95,4090.0,2.0,0.7694486776353496,6.0,Van
25597,769.28,128.38,1037.0,199.0,4090.0,3.0,0.6132723435758989,1.0,Truck
25598,718.82,174.64,736.0,184.0,4090.0,4.0,0.32547586267757456,9.0,Car
25601,514.25,178.85,542.0,198.45,4090.0,7.0,0.10098778268780866,2.0,Car
25602,578.33,176.75,601.29,190.0,4090.0,8.0,0.42612187909355353,4.0,Car
25605,530.0,178.0,735.0,348.0,6877.0,0.0,0.7522180054437315,1.0,Car
25606,3.0,208.63,58.45,234.0,6877.0,1.0,0.5782591100689485,4.0,Car
25607,377.36,185.14,408.0,205.0,6877.0,2.0,0.6215406263061323,8.0,Car
25608,130.0,197.27,181.0,221.0,6877.0,3.0,0.48840299649724234,5.0,Car
25609,337.0,187.98,365.0,204.0,6877.0,4.0,0.4667008972256085,6.0,Car
25610,425.5,181.02,456.0,201.01,6877.0,5.0,0.5699575057063987,7.0,Car
25612,30.72,206.0,296.0,330.0,4906.0,0.0,0.847540661093217,11.0,Car
25613,382.63,190.51,496.0,275.0,4906.0,1.0,0.878041509082827,10.0,Car
25614,273.0,195.68,381.0,285.0,4906.0,2.0,0.6559035645194584,8.0,Car
25615,852.0,177.08,898.12,275.42,4906.0,3.0,0.35422247764374404,4.0,Cyclist
25616,1123.0,160.0,1240.0,244.0,4906.0,4.0,0.7182321281805517,6.0,Car
25618,520.0,182.65,547.96,215.0,4906.0,6.0,0.42192493051346025,5.0,Car
25619,555.13,181.97,572.29,194.0,4906.0,7.0,0.25020398368130514,7.0,Car
25620,633.87,178.58,705.0,214.68,4906.0,8.0,0.4976831061340511,9.0,Car
25622,465.0,171.55,528.0,240.0,4906.0,10.0,0.691990678268487,3.0,Van
25624,258.0,157.46,321.0,307.3,4912.0,0.0,0.7395210081837469,1.0,Pedestrian
25625,569.41,182.26,621.0,223.57,6863.0,0.0,0.7166570705855719,3.0,Car
25626,505.9,179.8,553.0,210.0,6863.0,1.0,0.6857534600558086,2.0,Car
25627,420.75,173.1,449.76,190.0,6863.0,2.0,0.588074350348465,4.0,Car
25628,253.0,185.07,326.0,219.0,6863.0,3.0,0.8096998041139023,1.0,Car
25638,603.24,178.88,661.0,236.0,221.0,0.0,0.8195576325485716,3.0,Car
25639,787.0,185.07,952.0,301.67,221.0,1.0,0.8634819700620088,4.0,Car
25640,1023.13,145.0,1075.51,193.68,221.0,2.0,0.5738064803766865,1.0,Van
25642,243.0,185.25,404.0,313.08,6888.0,0.0,0.828087844442513,4.0,Car
25643,607.0,172.67,660.0,189.0,6888.0,1.0,0.27612355189788595,3.0,Car
25648,224.0,187.1,362.0,247.0,4047.0,0.0,0.5616022242008044,4.0,Car
25654,1171.0,124.01,1228.0,369.0,3728.0,1.0,0.4567080299904298,2.0,Pedestrian
25655,677.91,172.36,690.0,225.0,3728.0,2.0,0.5611602823076632,4.0,Cyclist
25663,568.03,177.83,619.0,232.73,2436.0,0.0,0.7636686512614951,4.0,Car
25664,643.94,179.86,664.0,195.0,2436.0,1.0,0.43141133087495737,3.0,Car
25670,735.0,140.0,829.0,234.18,5359.0,0.0,0.8713911501057604,7.0,Car
25671,970.0,186.2,1100.0,257.0,5359.0,1.0,0.4837155814606051,5.0,Car
25672,621.03,160.39,663.0,178.0,5359.0,2.0,0.40098267085452644,2.0,Van
25673,625.67,141.0,658.17,177.73,5359.0,3.0,0.6594528153355337,6.0,Car
25675,311.65,193.0,506.0,314.0,2350.0,0.0,0.8516279544461011,1.0,Car
25676,492.09,184.73,562.0,241.72,2350.0,1.0,0.6861460111879031,2.0,Car
25677,574.93,185.35,600.0,204.0,2350.0,2.0,0.5265986340695583,3.0,Car
25680,201.03,184.59,431.0,334.0,4721.0,0.0,0.8484392567173393,9.0,Car
25681,718.84,189.93,833.0,275.0,4721.0,1.0,0.6474773511895974,6.0,Car
25682,412.0,182.22,515.49,254.0,4721.0,2.0,0.8206965169248477,8.0,Car
25683,661.59,180.18,702.76,211.0,4721.0,3.0,0.6616843458694947,7.0,Car
25684,645.31,165.0,676.0,198.0,4721.0,4.0,0.5906905048762869,3.0,Van
25687,601.0,156.23,627.0,184.0,1881.0,0.0,0.7119156389532092,4.0,Truck
25688,423.0,179.68,451.0,193.0,1881.0,1.0,0.5192796637602914,5.0,Car
25691,10.0,116.0,328.97,373.0,7228.0,0.0,0.9029083063252268,2.0,Van
25692,834.74,187.81,1216.0,374.0,7228.0,1.0,0.8410783136205972,12.0,Car
25693,775.0,182.0,920.0,299.0,7228.0,2.0,0.9186202621476356,8.0,Car
25695,780.0,162.0,869.0,232.0,7228.0,4.0,0.5925423739130697,9.0,Car
25696,598.0,161.94,634.0,198.0,7228.0,5.0,0.721842921428687,6.0,Van
25697,831.0,139.51,958.0,207.0,7228.0,6.0,0.700020443053926,4.0,Van
25698,447.0,176.11,490.0,206.0,7228.0,7.0,0.7126735251935389,10.0,Car
25699,379.5,163.83,420.0,203.0,7228.0,8.0,0.5679822947102676,5.0,Car
25700,728.0,168.49,772.94,199.0,7228.0,9.0,0.6130201381710227,11.0,Car
25702,619.27,157.0,646.0,183.23,7228.0,11.0,0.3309277403122531,13.0,Car
25705,586.0,145.65,629.0,202.0,547.0,0.0,0.699868214906117,2.0,Truck
25706,401.0,188.81,423.0,204.0,547.0,1.0,0.45190573780190557,1.0,Car
25707,531.0,176.0,734.0,346.0,1659.0,0.0,0.7417437749191301,2.0,Car
25708,377.48,185.02,408.0,204.0,1659.0,1.0,0.5953837199179505,7.0,Car
25709,336.0,187.89,364.0,204.0,1659.0,2.0,0.4765177568043857,4.0,Car
25710,424.45,181.53,456.0,201.64,1659.0,3.0,0.5602933724765092,5.0,Car
25712,143.99,196.16,236.0,225.0,1659.0,5.0,0.6243407710201543,3.0,Car
25714,743.0,172.0,849.0,224.83,1659.0,7.0,0.6274590741158428,1.0,Car
25715,700.0,164.65,728.99,230.0,1659.0,8.0,0.107563401702128,8.0,Car
25717,568.31,183.09,621.48,225.68,6136.0,0.0,0.6969868574946145,6.0,Car
25718,507.53,178.39,552.0,210.0,6136.0,1.0,0.7272244405513972,1.0,Car
25719,376.0,173.27,413.55,197.0,6136.0,2.0,0.8626618940520997,2.0,Car
25721,0.0,195.86,112.0,264.0,6136.0,4.0,0.7833759101417015,8.0,Car
25725,211.0,186.25,331.0,233.0,1895.0,0.0,0.7540753133324063,10.0,Car
25726,121.67,170.15,234.0,223.0,1895.0,1.0,0.630839503978594,13.0,Car
25727,951.08,159.7,979.0,266.0,1895.0,2.0,0.5707033549995394,11.0,Pedestrian
25728,430.34,179.1,508.0,215.48,1895.0,3.0,0.7838623837164912,5.0,Car
25729,464.0,179.31,507.31,206.84,1895.0,4.0,0.5279079539978969,3.0,Car
25730,571.0,174.19,609.68,197.1,1895.0,5.0,0.7895980632474092,4.0,Car
25732,588.0,177.34,624.28,196.0,1895.0,7.0,0.40132798082972654,2.0,Car
25733,748.0,174.89,757.59,190.62,1895.0,8.0,0.09591196917962526,1.0,Car
25737,564.14,184.54,619.0,231.0,553.0,0.0,0.7745548095110935,11.0,Car
25738,0.0,196.0,220.0,327.0,553.0,1.0,0.8351319434578002,1.0,Car
25739,129.0,214.21,467.29,374.0,553.0,2.0,0.80848743438197,4.0,Car
25740,366.17,194.0,493.0,298.53,553.0,3.0,0.7685848637778662,13.0,Car
25741,424.48,190.66,516.0,259.89,553.0,4.0,0.6715512956420415,10.0,Car
25743,526.37,183.65,558.0,207.0,553.0,6.0,0.502375596381858,14.0,Car
25745,748.02,213.0,1092.71,374.0,553.0,8.0,0.6238775456960447,5.0,Car
25746,697.13,179.51,811.0,278.0,553.0,9.0,0.8722607155291011,8.0,Car
25747,628.07,184.72,674.0,212.0,553.0,10.0,0.5986341073366275,12.0,Car
25748,619.66,142.0,666.0,207.54,553.0,11.0,0.6377343993248396,3.0,Van
25750,197.0,188.0,270.0,221.75,553.0,13.0,0.7241222088450455,6.0,Car
25753,657.35,163.93,688.0,275.0,6122.0,0.0,0.7038381923001454,2.0,Pedestrian
25754,706.04,158.63,744.0,257.0,6122.0,1.0,0.6430258964400024,5.0,Pedestrian
25755,354.0,166.0,390.0,284.0,6122.0,2.0,0.7070931294916555,1.0,Pedestrian
25756,499.0,164.91,532.0,251.0,6122.0,3.0,0.5818766549788305,8.0,Cyclist
25757,569.0,170.0,587.0,221.0,6122.0,4.0,0.4248585575052309,6.0,Cyclist
25762,687.0,177.62,777.0,240.0,2344.0,0.0,0.7961127034215996,5.0,Car
25764,953.0,146.0,1185.39,239.87,2344.0,2.0,0.6336136743550779,3.0,Car
25765,323.0,211.24,406.91,252.0,2344.0,3.0,0.5994658501440013,9.0,Car
25766,368.01,183.11,443.0,241.49,2344.0,4.0,0.6444851098419146,6.0,Car
25767,99.0,203.0,307.0,297.0,2344.0,5.0,0.7649494886074795,7.0,Car
25768,825.0,167.0,917.0,220.0,2344.0,6.0,0.4342517395451402,2.0,Car
25769,454.03,182.54,498.0,217.0,2344.0,7.0,0.6996402814581494,8.0,Car
25775,1.0,213.0,229.0,370.0,4735.0,0.0,0.9196911864243428,9.0,Car
25776,179.0,199.7,345.0,300.59,4735.0,1.0,0.8717886338443597,10.0,Car
25777,327.0,195.57,419.0,259.0,4735.0,2.0,0.733934403351863,12.0,Car
25778,1005.0,140.0,1119.0,211.0,4735.0,3.0,0.36856822492005686,3.0,Car
25779,934.0,140.28,1041.0,215.0,4735.0,4.0,0.6412831360848784,8.0,Car
25780,862.0,150.0,969.0,210.0,4735.0,5.0,0.6226571554654654,11.0,Car
25781,819.0,155.14,919.0,208.0,4735.0,6.0,0.6740358876802719,2.0,Car
25782,418.0,188.44,475.0,232.0,4735.0,7.0,0.6795521347136321,7.0,Car
25783,682.63,175.43,766.0,231.0,4735.0,8.0,0.9253815667444117,13.0,Car
25790,98.0,132.66,169.0,300.84,4053.0,0.0,0.6916538026883695,1.0,Pedestrian
25791,959.0,184.54,1241.0,374.0,2422.0,0.0,0.8590366358824834,6.0,Car
25792,780.86,173.0,911.0,259.0,2422.0,1.0,0.798249927450239,4.0,Car
25793,737.23,171.72,818.76,232.0,2422.0,2.0,0.8177100334717432,7.0,Car
25794,596.44,168.2,635.0,195.0,2422.0,3.0,0.6332698556812819,5.0,Car
25795,643.0,172.54,669.0,190.0,2422.0,4.0,0.4556102202176293,3.0,Car
25796,690.06,171.01,715.95,185.0,2422.0,5.0,0.49111900352229904,2.0,Car
25798,25.0,193.07,358.24,374.0,6644.0,0.0,0.8670371509615075,4.0,Car
25799,406.77,191.79,502.19,262.0,6644.0,1.0,0.7330504309209886,3.0,Car
25800,465.0,187.92,519.0,235.0,6644.0,2.0,0.6248693641763983,2.0,Car
25801,514.0,183.23,560.0,212.0,6644.0,3.0,0.5046986528555581,1.0,Car
25803,593.0,177.0,612.0,201.0,235.0,0.0,0.6346696655736234,2.0,Car
25804,60.87,199.0,252.0,282.0,235.0,1.0,0.8726640634557957,1.0,Car
25805,405.31,181.1,445.0,214.56,235.0,2.0,0.7127010910648987,3.0,Car
25806,552.27,177.86,572.91,194.0,235.0,3.0,0.5917330286649716,4.0,Car
25810,3.0,222.22,123.0,360.0,3714.0,0.0,0.4473028898630098,1.0,Car
25811,523.0,182.96,563.0,215.0,3714.0,1.0,0.7248132896009711,3.0,Car
25812,178.63,188.3,251.56,236.72,5365.0,0.0,0.5770049999999999,5.0,Car
25813,161.0,190.59,202.0,225.0,5365.0,1.0,0.4822600786787997,1.0,Car
25814,117.84,190.22,157.31,215.0,5365.0,2.0,0.6662781898059155,4.0,Car
25815,223.0,187.93,312.0,249.0,5365.0,3.0,0.8394838821281674,3.0,Car
25817,0.0,191.0,79.0,266.0,1103.0,0.0,0.7832846396890658,1.0,Van
25818,8.0,187.0,64.12,238.05,1103.0,1.0,0.39248196111793815,9.0,Car
25819,59.0,201.54,120.0,250.0,1103.0,2.0,0.5656543776473848,4.0,Car
25820,621.63,184.15,674.36,213.0,1103.0,3.0,0.623799361102646,2.0,Car
25821,723.95,177.59,739.19,196.0,1103.0,4.0,0.2732178560869785,5.0,Misc
25826,608.0,180.0,653.0,221.0,7214.0,1.0,0.7121492664862543,1.0,Van
25829,522.3,175.04,547.84,203.32,7214.0,4.0,0.5430610526315807,2.0,Car
25830,9.0,190.82,367.85,368.0,1665.0,0.0,0.8493131469594875,5.0,Car
25831,420.77,129.96,535.41,246.0,1665.0,1.0,0.8068517905612133,6.0,Van
25832,615.94,183.71,672.36,234.0,1665.0,2.0,0.6118226496887579,3.0,Car
25833,602.59,178.69,622.59,217.0,1665.0,3.0,0.4650400582665695,1.0,Car
25835,580.16,176.72,636.0,222.19,5403.0,0.0,0.7669562764099108,9.0,Car
25836,2.0,200.15,406.36,374.0,5403.0,1.0,0.839301771658009,11.0,Car
25838,62.19,193.84,209.0,318.5,5403.0,3.0,0.5331550293839636,2.0,Car
25839,323.0,182.44,419.0,241.0,5403.0,4.0,0.5834836258755417,7.0,Car
25840,367.0,176.04,457.0,234.0,5403.0,5.0,0.6733969179891783,8.0,Car
25841,425.0,180.39,491.98,218.36,5403.0,6.0,0.5244028416963952,1.0,Car
25842,520.12,180.88,570.95,217.59,5403.0,7.0,0.6295442982456146,3.0,Car
25844,678.0,180.19,757.26,238.71,5403.0,9.0,0.8751363657941345,10.0,Car
25849,254.8,176.53,286.0,209.34,5403.0,14.0,0.3911812038958539,4.0,Car
25851,844.3,184.19,1218.0,366.0,3072.0,0.0,0.743521224680926,1.0,Car
25852,0.0,205.0,17.0,248.0,3072.0,1.0,0.29338045400685453,3.0,Car
25853,841.0,148.32,983.25,269.0,3072.0,2.0,0.6306415886290379,10.0,Car
25854,568.94,161.03,616.44,210.0,3072.0,3.0,0.8370638933371719,4.0,Car
25855,851.0,131.0,1014.0,209.62,3072.0,4.0,0.6349451566521033,16.0,Van
25856,395.0,177.52,442.0,212.0,3072.0,5.0,0.618905954563788,9.0,Car
25857,310.82,163.75,388.0,216.45,3072.0,6.0,0.7678092857408487,14.0,Van
25858,501.83,168.83,536.0,193.0,3072.0,7.0,0.6028992111104888,8.0,Car
25859,720.0,167.41,774.0,204.59,3072.0,8.0,0.6188794291113766,5.0,Car
25861,772.0,166.21,823.86,198.0,3072.0,10.0,0.4200328825410686,6.0,Car
25863,595.6,160.0,628.84,185.82,3072.0,12.0,0.35551285154795675,12.0,Car
25864,308.0,192.99,342.82,214.0,3072.0,13.0,0.10419618824489144,2.0,Car
25865,167.02,179.65,254.0,219.48,3072.0,14.0,0.6875253995833978,11.0,Car
25866,63.15,183.95,151.98,220.03,3072.0,15.0,0.5765400971397734,15.0,Van
25868,90.84,173.0,138.83,204.62,3072.0,17.0,0.28160729320680716,7.0,Car
25871,666.0,152.0,700.0,182.0,5417.0,0.0,0.4216537035022933,5.0,Tram
25872,100.0,194.99,215.0,275.0,5417.0,1.0,0.505556192305803,7.0,Car
25873,245.0,189.73,347.0,247.0,5417.0,2.0,0.7130086005714966,2.0,Car
25874,427.22,180.15,472.0,211.0,5417.0,3.0,0.7497568584373373,4.0,Car
25875,861.0,154.89,879.0,190.0,5417.0,4.0,0.5986685833509001,6.0,Cyclist
25878,0.0,186.59,312.0,374.0,2378.0,0.0,0.9287775746150827,9.0,Car
25879,959.0,241.0,1209.0,362.0,2378.0,1.0,0.6603065935575206,2.0,Car
25880,201.0,174.08,427.0,338.0,2378.0,2.0,0.7379892601114982,5.0,Car
25881,746.81,196.73,1060.64,367.0,2378.0,3.0,0.8267601872794951,4.0,Car
25882,429.73,170.1,514.0,238.41,2378.0,4.0,0.7998597306202637,8.0,Car
25883,683.0,176.83,738.0,227.0,2378.0,5.0,0.6647072134975442,7.0,Car
25884,489.0,173.02,547.0,217.0,2378.0,6.0,0.8072272350172902,6.0,Car
25886,642.4,160.0,671.65,190.96,2378.0,8.0,0.6516769033149472,3.0,Car
25889,603.29,108.03,716.0,209.66,3066.0,0.0,0.7542934646835956,6.0,Truck
25890,413.0,161.97,469.89,212.0,3066.0,1.0,0.839890763111938,3.0,Car
25894,87.0,197.0,335.0,322.0,4709.0,0.0,0.7419637025803937,1.0,Car
25895,13.0,203.72,304.0,357.03,7200.0,0.0,0.7438450153409955,6.0,Car
25896,947.91,186.11,1231.0,374.0,7200.0,1.0,0.7543911319317685,3.0,Car
25897,770.75,178.84,1009.0,329.0,7200.0,2.0,0.8166059925423886,1.0,Car
25898,282.0,191.83,400.79,269.0,7200.0,3.0,0.7314323552293988,4.0,Car
25899,698.55,181.5,794.0,242.0,7200.0,4.0,0.8679757315955959,5.0,Car
25900,404.0,186.08,475.0,227.0,7200.0,5.0,0.6766795829522914,10.0,Car
25901,675.09,181.87,744.0,228.0,7200.0,6.0,0.7285410286698079,2.0,Car
25902,495.0,179.5,524.72,204.0,7200.0,7.0,0.5512052192125919,8.0,Car
25903,656.89,179.6,704.14,214.72,7200.0,8.0,0.5132755954222086,7.0,Car
25906,568.65,176.11,616.0,228.0,1671.0,0.0,0.7226999303917263,6.0,Car
25907,274.0,192.41,409.0,269.13,1671.0,1.0,0.8229294138675478,5.0,Car
25908,640.08,176.56,660.0,189.0,1671.0,2.0,0.37250480729337626,4.0,Car
25912,637.0,183.08,679.0,210.0,6678.0,0.0,0.6526875476574655,9.0,Car
25913,395.0,178.91,489.0,226.19,6678.0,1.0,0.6318617606484357,6.0,Car
25914,313.0,185.19,426.0,243.0,6678.0,2.0,0.45502646357675647,3.0,Car
25915,766.0,181.48,885.0,244.0,6678.0,3.0,0.5526196092387488,7.0,Car
25916,166.27,185.85,364.0,262.86,6678.0,4.0,0.6423231710216104,10.0,Car
25918,11.0,187.56,306.0,314.76,6678.0,6.0,0.6439625201594387,8.0,Car
25920,1009.0,182.48,1225.0,337.0,6678.0,8.0,0.8038239844654602,5.0,Car
25921,1147.45,197.87,1241.0,365.0,6678.0,9.0,0.6742440472725153,4.0,Car
25925,668.0,180.68,727.0,225.0,1117.0,1.0,0.7273124563105744,4.0,Car
25926,765.0,186.0,974.0,300.0,1117.0,2.0,0.8666311982953877,6.0,Car
25927,729.1,175.97,779.0,198.0,1117.0,3.0,0.5320507614498182,1.0,Car
25928,891.0,26.98,1239.0,293.87,1117.0,4.0,0.7965538826599521,2.0,Truck
25931,820.0,143.11,886.0,313.0,209.0,0.0,0.7240316333417247,1.0,Pedestrian
25932,1004.91,135.97,1055.0,314.72,3700.0,0.0,0.7635402131726131,1.0,Pedestrian
25933,756.0,182.53,988.0,342.0,5371.0,0.0,0.7741237013185037,4.0,Car
25934,333.0,196.88,450.0,276.0,5371.0,1.0,0.773056986822446,1.0,Car
25935,671.36,179.87,748.0,237.0,5371.0,2.0,0.7841258841297447,8.0,Car
25936,429.2,181.32,501.0,235.0,5371.0,3.0,0.7568286066629015,3.0,Car
25937,492.99,182.79,533.0,215.0,5371.0,4.0,0.7640916521913503,7.0,Car
25940,643.22,176.09,678.0,205.0,5371.0,7.0,0.5703501582759016,2.0,Car
25943,6.0,181.47,276.28,363.0,2407.0,0.0,0.8778775814888229,1.0,Car
25944,198.44,196.0,343.0,300.83,2407.0,1.0,0.7795838005095118,4.0,Car
25945,871.0,163.0,917.0,184.34,2407.0,2.0,0.7450112991811896,3.0,Car
25947,1065.1,176.0,1241.0,355.0,2407.0,4.0,0.8623067121515632,7.0,Car
25948,709.0,160.35,842.0,236.9,2407.0,5.0,0.6006518460273714,2.0,Car
25950,1026.0,169.36,1144.39,220.5,2407.0,7.0,0.6766457362173297,5.0,Car
25952,1069.75,244.0,1237.0,368.0,5368.0,0.0,0.5968252917631476,1.0,Car
25953,700.5,174.64,780.0,228.0,5368.0,1.0,0.6043012553412267,3.0,Car
25954,740.35,147.35,786.0,185.79,5368.0,2.0,0.3466075251171972,2.0,Van
25955,568.0,116.0,643.0,204.0,4076.0,0.0,0.6959612650736772,5.0,Truck
25956,14.0,193.41,107.0,229.0,4076.0,1.0,0.6861497310073396,3.0,Car
25957,111.0,188.62,159.0,216.0,4076.0,2.0,0.4507156324700445,2.0,Car
25960,12.0,201.98,304.0,374.0,3719.0,0.0,0.7820339680019266,2.0,Car
25962,425.94,180.14,496.1,226.0,3719.0,2.0,0.8276905093626333,9.0,Car
25963,803.99,183.16,1117.69,351.0,3719.0,3.0,0.7356030338950668,3.0,Car
25964,755.0,180.18,888.41,273.0,3719.0,4.0,0.8559889197376727,5.0,Car
25965,712.0,179.15,791.0,238.0,3719.0,5.0,0.7021034697682702,8.0,Car
25966,471.0,177.96,516.0,216.0,3719.0,6.0,0.6604087682593305,4.0,Car
25967,730.0,178.0,765.68,225.54,3719.0,7.0,0.19772801771107298,6.0,Car
25969,691.0,149.0,725.0,183.0,210.0,0.0,0.6633223971209055,6.0,Tram
25970,1.0,180.29,154.0,311.0,210.0,1.0,0.9114221718430499,8.0,Car
25971,148.0,193.46,260.0,268.0,210.0,2.0,0.6590327568917578,5.0,Car
25972,271.0,179.34,356.0,242.0,210.0,3.0,0.5945408865324505,4.0,Car
25973,383.0,182.35,444.03,221.0,210.0,4.0,0.6796133721949528,3.0,Car
25974,425.0,181.52,467.0,211.0,210.0,5.0,0.60907059475289,1.0,Car
25975,498.77,177.11,529.0,195.0,210.0,6.0,0.5414517179461631,2.0,Car
25979,504.0,174.2,558.0,221.62,1668.0,0.0,0.65901363826856,2.0,Car
25980,546.0,173.55,575.0,196.0,1668.0,1.0,0.48046623046733794,5.0,Car
25981,608.0,171.0,639.0,200.96,1668.0,2.0,0.7646813953764082,3.0,Car
25982,573.63,168.13,596.0,192.85,1668.0,3.0,0.7534285247152436,1.0,Car
25984,809.28,164.96,938.0,232.78,6107.0,0.0,0.6873974115440814,2.0,Car
25985,614.81,169.15,647.0,188.0,6107.0,1.0,0.4130046946343624,1.0,Car
25986,568.0,169.52,591.34,188.22,7219.0,0.0,0.4614779500160185,2.0,Car
25987,585.0,169.08,615.24,194.0,7219.0,1.0,0.6789271884292584,6.0,Car
25988,507.0,171.63,562.0,205.0,7219.0,2.0,0.8039336616202986,1.0,Car
25989,329.21,170.57,397.77,202.0,7219.0,3.0,0.7198010623512022,4.0,Car
25992,234.36,188.0,310.54,242.38,576.0,0.0,0.9076465892082505,3.0,Car
25993,187.1,176.61,260.49,226.49,576.0,1.0,0.7832035087719298,8.0,Van
25994,750.93,178.6,796.0,204.0,576.0,2.0,0.670257288192754,2.0,Car
25995,848.66,172.49,861.0,190.0,576.0,3.0,0.26330628130422007,7.0,Car
26003,32.0,192.04,423.8,374.0,4710.0,0.0,0.8687280965559867,2.0,Car
26004,494.0,171.09,549.0,222.82,4710.0,1.0,0.7355934951832932,8.0,Car
26005,693.0,174.0,795.66,266.85,4710.0,2.0,0.9242711040714756,7.0,Car
26006,595.0,170.0,606.86,207.05,4710.0,3.0,0.5582385389167388,4.0,Cyclist
26007,677.44,183.98,714.0,237.0,4710.0,4.0,0.3568550456699649,9.0,Car
26008,635.33,174.77,660.06,190.0,4710.0,5.0,0.32374482638459273,3.0,Car
26009,311.0,169.23,422.0,229.0,4710.0,6.0,0.534921963204169,1.0,Car
26011,782.22,192.06,1093.38,366.0,2361.0,0.0,0.8068380390056329,4.0,Car
26012,634.58,192.0,859.0,307.0,2361.0,1.0,0.5553801243109099,2.0,Car
26013,487.0,190.75,627.0,260.0,2361.0,2.0,0.5029972722865198,1.0,Car
26014,350.0,180.0,478.0,249.0,2361.0,3.0,0.6301762644110006,5.0,Car
26017,264.23,154.83,290.0,245.89,4704.0,0.0,0.7060798695810332,8.0,Pedestrian
26019,329.0,159.55,346.0,203.0,4704.0,2.0,0.5098844340182682,4.0,Pedestrian
26020,135.0,149.73,162.0,235.04,4704.0,3.0,0.6853345860772438,12.0,Pedestrian
26022,635.0,175.18,748.0,227.87,4704.0,5.0,0.659947866959382,10.0,Car
26023,981.0,180.9,1064.0,224.0,4704.0,6.0,0.65587292188499,3.0,Car
26024,1058.0,183.19,1154.7,229.31,4704.0,7.0,0.5375083028193575,1.0,Car
26025,1118.0,183.53,1205.0,228.0,4704.0,8.0,0.6085503104685773,9.0,Car
26026,121.0,154.12,145.0,233.04,4704.0,9.0,0.6786539456793066,7.0,Pedestrian
26030,216.0,152.74,229.94,209.0,4704.0,13.0,0.4633430177187863,11.0,Pedestrian
26033,171.19,155.09,187.0,209.0,4704.0,16.0,0.5436186018305477,5.0,Pedestrian
26036,592.72,175.66,643.0,217.98,2375.0,0.0,0.7014897424928699,11.0,Car
